id,title,title_alt,school_year,program,category,division,composer,arranger,publisher,score_name,performance_note,purchase_note,source_url,source_label,publisher_url,verification_status,last_verified_at,tags,notes
hist-qt-096-064,2.史溫尼河,,96,口琴四重奏,室內樂合奏-口琴四重奏,國中組,英國民謠,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-065,3.倫敦橋,,96,口琴四重奏,室內樂合奏-口琴四重奏,國中組,英國民謠,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-066,1.遞郵馬車,,96,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,H. Nick,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-067,2.撥揍波卡舞曲,,96,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,J. Strauss,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-068,3.古老的大鐘,,96,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,平井堅,蕭麗君,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-069,1.西班牙鬥牛舞,,96,口琴四重奏,室內樂合奏-口琴四重奏,大專組,佚名,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-070,2.懶惰蟲,,96,口琴四重奏,室內樂合奏-口琴四重奏,大專組,外國童謠,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-096-071,3.俄國民謠組曲,,96,口琴四重奏,室內樂合奏-口琴四重奏,大專組,俄國民謠,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-072,快樂的出航,,97,口琴四重奏,室內樂合奏-口琴四重奏,國中組,日本民謠,曾國穩,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-073,昨日重現,,97,口琴四重奏,室內樂合奏-口琴四重奏,國中組,Richard Carpenter,茒永泰,高雄天韻口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-074,茉莉花,,97,口琴四重奏,室內樂合奏-口琴四重奏,國中組,江蘇民謠,廖訓禎,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-075,只要我長大,,97,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,童謠,廖訓禎,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-076,G調小步舞曲,,97,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,,楊樹琳,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-077,探戈夜曲,,97,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,Robin Thomas,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-078,高砂島舞曲,,97,口琴四重奏,室內樂合奏-口琴四重奏,大專組,舞曲,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-079,Theme''from Symphony No.3 Op.90 3rd Movement,,97,口琴四重奏,室內樂合奏-口琴四重奏,大專組,J. Brahms,陳嘉謨,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-097-080,夢的探戈,,97,口琴四重奏,室內樂合奏-口琴四重奏,大專組,E.V.Malderen,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-081,愛爾蘭民謠組曲 (Auld Lang Syne魂斷藍橋/Londonderry Air倫敦德里小調,,98,口琴四重奏,室內樂合奏-口琴四重奏,國中組,愛爾蘭民謠,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-082,孤挺花,,98,口琴四重奏,室內樂合奏-口琴四重奏,國中組,Henry Chys,吳常熙,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-083,土耳其進行曲,,98,口琴四重奏,室內樂合奏-口琴四重奏,國中組,貝多芬,劉志明,高雄市兒童口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-084,梭羅河畔,,98,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,爪哇民謠,蕭莉君,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-085,C大調卡農,,98,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,J. Pachelbel,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-086,Fly Me To The Moon,,98,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,Bart Howard,吳常熙,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-087,橄欖的首飾,,98,口琴四重奏,室內樂合奏-口琴四重奏,大專組,C.Morgan,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-088,纜車之歌,,98,口琴四重奏,室內樂合奏-口琴四重奏,大專組,義大利民謠,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-098-089,香榭大道,,98,口琴四重奏,室內樂合奏-口琴四重奏,大專組,鄭柏秋,劉志明,高雄市兒童口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-090,月光,,99,口琴四重奏,室內樂合奏-口琴四重奏,國中組,橋木淳,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-091,雨的旋律,,99,口琴四重奏,室內樂合奏-口琴四重奏,國中組,J. Gnmmoe,陳晟禕,狂響口琴樂團 http://blog.xuite.net/rhapsody/blog,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-092,雨夜花,,99,口琴四重奏,室內樂合奏-口琴四重奏,國中組,鄧雨賢 / 周添旺,陳晟禕,狂響口琴樂團 http://blog.xuite.net/rhapsody/blog,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-093,洋娃娃之夢,,99,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,T. Oesten,盧怡臻,茱蒂口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-094,納歐米之夢 I Dream of Naomi,,99,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,D. Krivoshei,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-095,Flute Quartett in C Allegro,,99,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,莫札特,劉志明,高雄市兒童口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-096,黎明變調 Harmonicadence-Part2: Dawn Breaks,,99,口琴四重奏,室內樂合奏-口琴四重奏,大專組,S. Gronich,陳晟禕,狂響口琴樂團 http://blog.xuite.net/rhapsody/blog,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-097,花之二重唱-選自德利柏歌劇「拉克美」 Flower Dueu From 《Lakme》,,99,口琴四重奏,室內樂合奏-口琴四重奏,大專組,L. Delibes,陳晟禕,狂響口琴樂團 http://blog.xuite.net/rhapsody/blog,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-099-098,“Theme“ from Symphony No.3 Op.90，3rd mov.,,99,口琴四重奏,室內樂合奏-口琴四重奏,大專組,J. Brahms,陳嘉謨(2009年版),台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-099,大黃蜂布基組曲,,100,口琴四重奏,室內樂合奏-口琴四重奏,國中組,,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-100,藝人,,100,口琴四重奏,室內樂合奏-口琴四重奏,國中組,Scott Joplin,Harmonica Quartett AustriaQ. H. E.改編,Quarter口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-101,白鴿寄情Paloma Blanca,,100,口琴四重奏,室內樂合奏-口琴四重奏,國中組,西洋名曲,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-102,What A Wonderful World,,100,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,L. Armstrong,吳常熙,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-103,’ Theme ’ from Symphony No.3 Op.90， 3rd mov.,,100,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,J. Brahms,陳嘉謨,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-104,Peacherine Rag,,100,口琴四重奏,室內樂合奏-口琴四重奏,高中職組,Scott Joplin,Q. H. E.改編,Quarter口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-105,哈巴奈拉舞曲,,100,口琴四重奏,室內樂合奏-口琴四重奏,大專組,A. Alba,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-106,大海啊故鄉,,100,口琴四重奏,室內樂合奏-口琴四重奏,大專組,王立平曲,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-100-107,橄欖的首飾,,100,口琴四重奏,室內樂合奏-口琴四重奏,大專組,C. Morgan,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-108,野宴,,101,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,吳常熙,Judy’s口琴樂團,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-109,彩雲追月,,101,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,任光、聶耳,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-110,古老的大鐘,,101,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Henry Clay Work,蕭莉君,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-111,法蘭德爾舞曲(Farandole),Farandole,101,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,G. Bizet,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-112,聖者的行進,,101,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,J. M. Black,Harmonica Quartett AustriaQ. H. E.,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-113,Caravan,,101,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,D. Ellington and J. Tizol,陳鴻儀 陳瑤容,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-114,鳳陽花鼓,,101,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,安徽民謠,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-115,C大調卡農,,101,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,J. Pachelbel,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-101-116,韃靼姑娘,,101,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,陳瑤容,,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-117,孤挺花,,102,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,H. Ghys,吳常熙,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-118,茉莉花,,102,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,江蘇民謠,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-119,梭羅河畔,,102,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,爪哇民謠,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-120,Por Una Cabeza一步之遙(女人香探戈),女人香探戈,102,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,C. Gardel,阮柏文,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-121,西班牙鬥牛舞曲,,102,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,P. Maranina,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-122,拿波里之歌,,102,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,P. Tchaikovsky,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-123,東方舞曲,,102,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,佚名,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-124,桃花開,,102,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,客家歌謠,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-102-125,棕色小壺Little Brown Jug,,102,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,美國民謠,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-103-126,倫敦橋,,103,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,英國民謠,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-103-127,愛爾蘭民謠組曲 (Auld Lang Syne 魂斷藍橋/ Londonerry Air 倫敦德里小調),,103,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,愛爾蘭民謠,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-103-128,C大調卡農,,103,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,J. Pachelbel,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-103-129,Peacherine Rag,,103,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,Scott Joplin,Q. H. E.改編,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-103-130,Pizzicato Polka 撥揍波卡舞曲,,103,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,J. Strauss Jr.,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-103-131,韃靼姑娘,,103,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,陳瑤容,,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-103-132,安娜波卡 Annen Polka,,103,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,J. Strauss,吳常熙,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-103-133,花之二重唱-選自 德利柏歌劇「拉克美」Flower Dueu From 《Lakme》,,103,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,L. Delibes,陳晟禕,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-103-134,豎笛波卡,,103,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,XLS出版社欄：限定版本
hist-qt-104-135,小奏鳴曲,,104,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,M. Clementi,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-136,古老的大鐘,,104,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Henry Clay Work,蕭莉君,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-137,Spinning Song 紡歌,,104,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Ellmenrich Albert,吳常熙,口琴雜誌社,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
